caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,term,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,justiceName,vote,opinion,direction,majority,firstAgreement,secondAgreement
1946-075,1946-075-01,1946-075-01-01,1946-075-01-01-01-07,3/31/47,1,330 U.S. 610,67 S. Ct. 903,91 L. Ed. 1133,1947 U.S. LEXIS 2472,1946,1301,Vinson,384,NEW YORK EX REL. HALVEY v. HALVEY,2/5/47,,253,,168,,1,,,0,302,37,300,37,0,10,2,3,1,2,0,0,0,0,110030,11,3,0,2,,1,143,,81,78,1,9,0,85,WBRutledge,4,2,,2,,
1946-075,1946-075-01,1946-075-01-01,1946-075-01-01-01-08,3/31/47,1,330 U.S. 610,67 S. Ct. 903,91 L. Ed. 1133,1947 U.S. LEXIS 2472,1946,1301,Vinson,384,NEW YORK EX REL. HALVEY v. HALVEY,2/5/47,,253,,168,,1,,,0,302,37,300,37,0,10,2,3,1,2,0,0,0,0,110030,11,3,0,2,,1,143,,81,78,1,9,0,82,FMurphy,1,1,,2,,
1946-075,1946-075-01,1946-075-01-01,1946-075-01-01-01-09,3/31/47,1,330 U.S. 610,67 S. Ct. 903,91 L. Ed. 1133,1947 U.S. LEXIS 2472,1946,1301,Vinson,384,NEW YORK EX REL. HALVEY v. HALVEY,2/5/47,,253,,168,,1,,,0,302,37,300,37,0,10,2,3,1,2,0,0,0,0,110030,11,3,0,2,,1,143,,81,78,1,9,0,87,FMVinson,1,1,,2,,
1946-076,1946-076-01,1946-076-01-01,1946-076-01-01-01-01,3/31/47,1,330 U.S. 622,67 S. Ct. 886,91 L. Ed. 1140,1947 U.S. LEXIS 2473,1946,1301,Vinson,270,INDUSTRIAL COMMISSION OF WISCONSIN ET AL. v. McCARTIN ET AL.,1/17/47,,4,58,151,,1,117,58,0,302,58,300,58,0,11,2,3,1,3,0,1,0,0,110030,11,3,0,2,,1,143,,82,87,1,9,0,86,HHBurton,1,1,,2,,
1946-076,1946-076-01,1946-076-01-01,1946-076-01-01-01-02,3/31/47,1,330 U.S. 622,67 S. Ct. 886,91 L. Ed. 1140,1947 U.S. LEXIS 2473,1946,1301,Vinson,270,INDUSTRIAL COMMISSION OF WISCONSIN ET AL. v. McCARTIN ET AL.,1/17/47,,4,58,151,,1,117,58,0,302,58,300,58,0,11,2,3,1,3,0,1,0,0,110030,11,3,0,2,,1,143,,82,87,1,9,0,84,RHJackson,1,1,,2,,
1946-076,1946-076-01,1946-076-01-01,1946-076-01-01-01-03,3/31/47,1,330 U.S. 622,67 S. Ct. 886,91 L. Ed. 1140,1947 U.S. LEXIS 2473,1946,1301,Vinson,270,INDUSTRIAL COMMISSION OF WISCONSIN ET AL. v. McCARTIN ET AL.,1/17/47,,4,58,151,,1,117,58,0,302,58,300,58,0,11,2,3,1,3,0,1,0,0,110030,11,3,0,2,,1,143,,82,87,1,9,0,81,WODouglas,1,1,,2,,
1946-076,1946-076-01,1946-076-01-01,1946-076-01-01-01-04,3/31/47,1,330 U.S. 622,67 S. Ct. 886,91 L. Ed. 1140,1947 U.S. LEXIS 2473,1946,1301,Vinson,270,INDUSTRIAL COMMISSION OF WISCONSIN ET AL. v. McCARTIN ET AL.,1/17/47,,4,58,151,,1,117,58,0,302,58,300,58,0,11,2,3,1,3,0,1,0,0,110030,11,3,0,2,,1,143,,82,87,1,9,0,80,FFrankfurter,1,1,,2,,
1946-076,1946-076-01,1946-076-01-01,1946-076-01-01-01-05,3/31/47,1,330 U.S. 622,67 S. Ct. 886,91 L. Ed. 1140,1947 U.S. LEXIS 2473,1946,1301,Vinson,270,INDUSTRIAL COMMISSION OF WISCONSIN ET AL. v. McCARTIN ET AL.,1/17/47,,4,58,151,,1,117,58,0,302,58,300,58,0,11,2,3,1,3,0,1,0,0,110030,11,3,0,2,,1,143,,82,87,1,9,0,79,SFReed,1,1,,2,,
1946-076,1946-076-01,1946-076-01-01,1946-076-01-01-01-06,3/31/47,1,330 U.S. 622,67 S. Ct. 886,91 L. Ed. 1140,1947 U.S. LEXIS 2473,1946,1301,Vinson,270,INDUSTRIAL COMMISSION OF WISCONSIN ET AL. v. McCARTIN ET AL.,1/17/47,,4,58,151,,1,117,58,0,302,58,300,58,0,11,2,3,1,3,0,1,0,0,110030,11,3,0,2,,1,143,,82,87,1,9,0,78,HLBlack,1,1,,2,,
1946-076,1946-076-01,1946-076-01-01,1946-076-01-01-01-07,3/31/47,1,330 U.S. 622,67 S. Ct. 886,91 L. Ed. 1140,1947 U.S. LEXIS 2473,1946,1301,Vinson,270,INDUSTRIAL COMMISSION OF WISCONSIN ET AL. v. McCARTIN ET AL.,1/17/47,,4,58,151,,1,117,58,0,302,58,300,58,0,11,2,3,1,3,0,1,0,0,110030,11,3,0,2,,1,143,,82,87,1,9,0,85,WBRutledge,4,1,,2,,
1946-076,1946-076-01,1946-076-01-01,1946-076-01-01-01-08,3/31/47,1,330 U.S. 622,67 S. Ct. 886,91 L. Ed. 1140,1947 U.S. LEXIS 2473,1946,1301,Vinson,270,INDUSTRIAL COMMISSION OF WISCONSIN ET AL. v. McCARTIN ET AL.,1/17/47,,4,58,151,,1,117,58,0,302,58,300,58,0,11,2,3,1,3,0,1,0,0,110030,11,3,0,2,,1,143,,82,87,1,9,0,82,FMurphy,1,2,,2,,
1946-076,1946-076-01,1946-076-01-01,1946-076-01-01-01-09,3/31/47,1,330 U.S. 622,67 S. Ct. 886,91 L. Ed. 1140,1947 U.S. LEXIS 2473,1946,1301,Vinson,270,INDUSTRIAL COMMISSION OF WISCONSIN ET AL. v. McCARTIN ET AL.,1/17/47,,4,58,151,,1,117,58,0,302,58,300,58,0,11,2,3,1,3,0,1,0,0,110030,11,3,0,2,,1,143,,82,87,1,9,0,87,FMVinson,1,1,,2,,
1946-077,1946-077-01,1946-077-01-01,1946-077-01-01-01-01,3/31/47,1,330 U.S. 631,67 S. Ct. 874,91 L. Ed. 1145,1947 U.S. LEXIS 2474,1946,1301,Vinson,49,HAUPT v. UNITED STATES,11/21/46,,100,,27,,1,,,0,66,17,27,,1,12,2,1,1,2,0,0,0,0,10600,1,1,0,1,,1,142,,84,87,1,8,1,86,HHBurton,1,1,1,2,,
1946-077,1946-077-01,1946-077-01-01,1946-077-01-01-01-02,3/31/47,1,330 U.S. 631,67 S. Ct. 874,91 L. Ed. 1145,1947 U.S. LEXIS 2474,1946,1301,Vinson,49,HAUPT v. UNITED STATES,11/21/46,,100,,27,,1,,,0,66,17,27,,1,12,2,1,1,2,0,0,0,0,10600,1,1,0,1,,1,142,,84,87,1,8,1,84,RHJackson,1,2,1,2,,
1946-077,1946-077-01,1946-077-01-01,1946-077-01-01-01-03,3/31/47,1,330 U.S. 631,67 S. Ct. 874,91 L. Ed. 1145,1947 U.S. LEXIS 2474,1946,1301,Vinson,49,HAUPT v. UNITED STATES,11/21/46,,100,,27,,1,,,0,66,17,27,,1,12,2,1,1,2,0,0,0,0,10600,1,1,0,1,,1,142,,84,87,1,8,1,81,WODouglas,4,2,1,2,,
1946-077,1946-077-01,1946-077-01-01,1946-077-01-01-01-04,3/31/47,1,330 U.S. 631,67 S. Ct. 874,91 L. Ed. 1145,1947 U.S. LEXIS 2474,1946,1301,Vinson,49,HAUPT v. UNITED STATES,11/21/46,,100,,27,,1,,,0,66,17,27,,1,12,2,1,1,2,0,0,0,0,10600,1,1,0,1,,1,142,,84,87,1,8,1,80,FFrankfurter,1,1,1,2,,
1946-077,1946-077-01,1946-077-01-01,1946-077-01-01-01-05,3/31/47,1,330 U.S. 631,67 S. Ct. 874,91 L. Ed. 1145,1947 U.S. LEXIS 2474,1946,1301,Vinson,49,HAUPT v. UNITED STATES,11/21/46,,100,,27,,1,,,0,66,17,27,,1,12,2,1,1,2,0,0,0,0,10600,1,1,0,1,,1,142,,84,87,1,8,1,79,SFReed,1,1,1,2,,
1946-077,1946-077-01,1946-077-01-01,1946-077-01-01-01-06,3/31/47,1,330 U.S. 631,67 S. Ct. 874,91 L. Ed. 1145,1947 U.S. LEXIS 2474,1946,1301,Vinson,49,HAUPT v. UNITED STATES,11/21/46,,100,,27,,1,,,0,66,17,27,,1,12,2,1,1,2,0,0,0,0,10600,1,1,0,1,,1,142,,84,87,1,8,1,78,HLBlack,1,1,1,2,,
1946-077,1946-077-01,1946-077-01-01,1946-077-01-01-01-07,3/31/47,1,330 U.S. 631,67 S. Ct. 874,91 L. Ed. 1145,1947 U.S. LEXIS 2474,1946,1301,Vinson,49,HAUPT v. UNITED STATES,11/21/46,,100,,27,,1,,,0,66,17,27,,1,12,2,1,1,2,0,0,0,0,10600,1,1,0,1,,1,142,,84,87,1,8,1,85,WBRutledge,1,1,1,2,,
1946-077,1946-077-01,1946-077-01-01,1946-077-01-01-01-08,3/31/47,1,330 U.S. 631,67 S. Ct. 874,91 L. Ed. 1145,1947 U.S. LEXIS 2474,1946,1301,Vinson,49,HAUPT v. UNITED STATES,11/21/46,,100,,27,,1,,,0,66,17,27,,1,12,2,1,1,2,0,0,0,0,10600,1,1,0,1,,1,142,,84,87,1,8,1,82,FMurphy,2,2,2,1,,
1946-077,1946-077-01,1946-077-01-01,1946-077-01-01-01-09,3/31/47,1,330 U.S. 631,67 S. Ct. 874,91 L. Ed. 1145,1947 U.S. LEXIS 2474,1946,1301,Vinson,49,HAUPT v. UNITED STATES,11/21/46,,100,,27,,1,,,0,66,17,27,,1,12,2,1,1,2,0,0,0,0,10600,1,1,0,1,,1,142,,84,87,1,8,1,87,FMVinson,1,1,1,2,,
1946-078,1946-078-01,1946-078-01-01,1946-078-01-01-01-01,3/31/47,1,330 U.S. 649,67 S. Ct. 931,91 L. Ed. 1158,1947 U.S. LEXIS 2853,1946,1301,Vinson,22,LEVINSON v. SPECTOR MOTOR SERVICE,12/11/45,10/21/46,145,,151,,1,66,,0,302,17,300,17,0,10,3,1,1,2,0,0,0,0,70040,7,1,0,4,,3,334,,86,87,1,6,3,86,HHBurton,1,2,1,2,,
1946-078,1946-078-01,1946-078-01-01,1946-078-01-01-01-02,3/31/47,1,330 U.S. 649,67 S. Ct. 931,91 L. Ed. 1158,1947 U.S. LEXIS 2853,1946,1301,Vinson,22,LEVINSON v. SPECTOR MOTOR SERVICE,12/11/45,10/21/46,145,,151,,1,66,,0,302,17,300,17,0,10,3,1,1,2,0,0,0,0,70040,7,1,0,4,,3,334,,86,87,1,6,3,84,RHJackson,1,1,1,2,,
1946-078,1946-078-01,1946-078-01-01,1946-078-01-01-01-03,3/31/47,1,330 U.S. 649,67 S. Ct. 931,91 L. Ed. 1158,1947 U.S. LEXIS 2853,1946,1301,Vinson,22,LEVINSON v. SPECTOR MOTOR SERVICE,12/11/45,10/21/46,145,,151,,1,66,,0,302,17,300,17,0,10,3,1,1,2,0,0,0,0,70040,7,1,0,4,,3,334,,86,87,1,6,3,81,WODouglas,1,1,1,2,,
1946-078,1946-078-01,1946-078-01-01,1946-078-01-01-01-04,3/31/47,1,330 U.S. 649,67 S. Ct. 931,91 L. Ed. 1158,1947 U.S. LEXIS 2853,1946,1301,Vinson,22,LEVINSON v. SPECTOR MOTOR SERVICE,12/11/45,10/21/46,145,,151,,1,66,,0,302,17,300,17,0,10,3,1,1,2,0,0,0,0,70040,7,1,0,4,,3,334,,86,87,1,6,3,80,FFrankfurter,1,1,1,2,,
1946-078,1946-078-01,1946-078-01-01,1946-078-01-01-01-05,3/31/47,1,330 U.S. 649,67 S. Ct. 931,91 L. Ed. 1158,1947 U.S. LEXIS 2853,1946,1301,Vinson,22,LEVINSON v. SPECTOR MOTOR SERVICE,12/11/45,10/21/46,145,,151,,1,66,,0,302,17,300,17,0,10,3,1,1,2,0,0,0,0,70040,7,1,0,4,,3,334,,86,87,1,6,3,79,SFReed,1,1,1,2,,
1946-078,1946-078-01,1946-078-01-01,1946-078-01-01-01-06,3/31/47,1,330 U.S. 649,67 S. Ct. 931,91 L. Ed. 1158,1947 U.S. LEXIS 2853,1946,1301,Vinson,22,LEVINSON v. SPECTOR MOTOR SERVICE,12/11/45,10/21/46,145,,151,,1,66,,0,302,17,300,17,0,10,3,1,1,2,0,0,0,0,70040,7,1,0,4,,3,334,,86,87,1,6,3,78,HLBlack,2,1,2,1,85,
1946-078,1946-078-01,1946-078-01-01,1946-078-01-01-01-07,3/31/47,1,330 U.S. 649,67 S. Ct. 931,91 L. Ed. 1158,1947 U.S. LEXIS 2853,1946,1301,Vinson,22,LEVINSON v. SPECTOR MOTOR SERVICE,12/11/45,10/21/46,145,,151,,1,66,,0,302,17,300,17,0,10,3,1,1,2,0,0,0,0,70040,7,1,0,4,,3,334,,86,87,1,6,3,85,WBRutledge,2,2,2,1,,
1946-078,1946-078-01,1946-078-01-01,1946-078-01-01-01-08,3/31/47,1,330 U.S. 649,67 S. Ct. 931,91 L. Ed. 1158,1947 U.S. LEXIS 2853,1946,1301,Vinson,22,LEVINSON v. SPECTOR MOTOR SERVICE,12/11/45,10/21/46,145,,151,,1,66,,0,302,17,300,17,0,10,3,1,1,2,0,0,0,0,70040,7,1,0,4,,3,334,,86,87,1,6,3,82,FMurphy,2,1,2,1,85,
1946-078,1946-078-01,1946-078-01-01,1946-078-01-01-01-09,3/31/47,1,330 U.S. 649,67 S. Ct. 931,91 L. Ed. 1158,1947 U.S. LEXIS 2853,1946,1301,Vinson,22,LEVINSON v. SPECTOR MOTOR SERVICE,12/11/45,10/21/46,145,,151,,1,66,,0,302,17,300,17,0,10,3,1,1,2,0,0,0,0,70040,7,1,0,4,,3,334,,86,87,1,6,3,87,FMVinson,1,1,1,2,,
1946-079,1946-079-01,1946-079-01-01,1946-079-01-01-01-01,3/31/47,1,330 U.S. 695,67 S. Ct. 954,91 L. Ed. 1184,1947 U.S. LEXIS 2892,1946,1301,Vinson,41,PYRAMID MOTOR FREIGHT CORP. v. ISPASS ET AL.,10/22/46,,245,,145,,1,66,,0,96,37,22,,0,10,4,2,1,5,0,1,0,0,70040,7,1,0,4,,3,352,,86,87,1,9,0,86,HHBurton,1,2,1,2,,
1946-079,1946-079-01,1946-079-01-01,1946-079-01-01-01-02,3/31/47,1,330 U.S. 695,67 S. Ct. 954,91 L. Ed. 1184,1947 U.S. LEXIS 2892,1946,1301,Vinson,41,PYRAMID MOTOR FREIGHT CORP. v. ISPASS ET AL.,10/22/46,,245,,145,,1,66,,0,96,37,22,,0,10,4,2,1,5,0,1,0,0,70040,7,1,0,4,,3,352,,86,87,1,9,0,84,RHJackson,1,1,1,2,,
1946-079,1946-079-01,1946-079-01-01,1946-079-01-01-01-03,3/31/47,1,330 U.S. 695,67 S. Ct. 954,91 L. Ed. 1184,1947 U.S. LEXIS 2892,1946,1301,Vinson,41,PYRAMID MOTOR FREIGHT CORP. v. ISPASS ET AL.,10/22/46,,245,,145,,1,66,,0,96,37,22,,0,10,4,2,1,5,0,1,0,0,70040,7,1,0,4,,3,352,,86,87,1,9,0,81,WODouglas,1,1,1,2,,
1946-079,1946-079-01,1946-079-01-01,1946-079-01-01-01-04,3/31/47,1,330 U.S. 695,67 S. Ct. 954,91 L. Ed. 1184,1947 U.S. LEXIS 2892,1946,1301,Vinson,41,PYRAMID MOTOR FREIGHT CORP. v. ISPASS ET AL.,10/22/46,,245,,145,,1,66,,0,96,37,22,,0,10,4,2,1,5,0,1,0,0,70040,7,1,0,4,,3,352,,86,87,1,9,0,80,FFrankfurter,1,1,1,2,,
1946-079,1946-079-01,1946-079-01-01,1946-079-01-01-01-05,3/31/47,1,330 U.S. 695,67 S. Ct. 954,91 L. Ed. 1184,1947 U.S. LEXIS 2892,1946,1301,Vinson,41,PYRAMID MOTOR FREIGHT CORP. v. ISPASS ET AL.,10/22/46,,245,,145,,1,66,,0,96,37,22,,0,10,4,2,1,5,0,1,0,0,70040,7,1,0,4,,3,352,,86,87,1,9,0,79,SFReed,1,1,1,2,,
1946-079,1946-079-01,1946-079-01-01,1946-079-01-01-01-06,3/31/47,1,330 U.S. 695,67 S. Ct. 954,91 L. Ed. 1184,1947 U.S. LEXIS 2892,1946,1301,Vinson,41,PYRAMID MOTOR FREIGHT CORP. v. ISPASS ET AL.,10/22/46,,245,,145,,1,66,,0,96,37,22,,0,10,4,2,1,5,0,1,0,0,70040,7,1,0,4,,3,352,,86,87,1,9,0,78,HLBlack,1,1,1,2,,
1946-079,1946-079-01,1946-079-01-01,1946-079-01-01-01-07,3/31/47,1,330 U.S. 695,67 S. Ct. 954,91 L. Ed. 1184,1947 U.S. LEXIS 2892,1946,1301,Vinson,41,PYRAMID MOTOR FREIGHT CORP. v. ISPASS ET AL.,10/22/46,,245,,145,,1,66,,0,96,37,22,,0,10,4,2,1,5,0,1,0,0,70040,7,1,0,4,,3,352,,86,87,1,9,0,85,WBRutledge,1,1,1,2,,
1946-079,1946-079-01,1946-079-01-01,1946-079-01-01-01-08,3/31/47,1,330 U.S. 695,67 S. Ct. 954,91 L. Ed. 1184,1947 U.S. LEXIS 2892,1946,1301,Vinson,41,PYRAMID MOTOR FREIGHT CORP. v. ISPASS ET AL.,10/22/46,,245,,145,,1,66,,0,96,37,22,,0,10,4,2,1,5,0,1,0,0,70040,7,1,0,4,,3,352,,86,87,1,9,0,82,FMurphy,1,1,1,2,,
1946-079,1946-079-01,1946-079-01-01,1946-079-01-01-01-09,3/31/47,1,330 U.S. 695,67 S. Ct. 954,91 L. Ed. 1184,1947 U.S. LEXIS 2892,1946,1301,Vinson,41,PYRAMID MOTOR FREIGHT CORP. v. ISPASS ET AL.,10/22/46,,245,,145,,1,66,,0,96,37,22,,0,10,4,2,1,5,0,1,0,0,70040,7,1,0,4,,3,352,,86,87,1,9,0,87,FMVinson,1,1,1,2,,
1946-080,1946-080-01,1946-080-01-01,1946-080-01-01-01-01,4/7/47,1,330 U.S. 709,67 S. Ct. 997,91 L. Ed. 1192,1947 U.S. LEXIS 2438,1946,1301,Vinson,430,"UNITED STATES v. OGILVIE HARDWARE CO., INC.",3/5/47,,27,,240,,1,,,0,77,22,25,,0,4,2,1,1,2,0,0,0,0,120010,12,1,0,4,,6,600,56 Stat. 798,78,87,1,7,2,86,HHBurton,1,1,1,2,,
1946-080,1946-080-01,1946-080-01-01,1946-080-01-01-01-02,4/7/47,1,330 U.S. 709,67 S. Ct. 997,91 L. Ed. 1192,1947 U.S. LEXIS 2438,1946,1301,Vinson,430,"UNITED STATES v. OGILVIE HARDWARE CO., INC.",3/5/47,,27,,240,,1,,,0,77,22,25,,0,4,2,1,1,2,0,0,0,0,120010,12,1,0,4,,6,600,56 Stat. 798,78,87,1,7,2,84,RHJackson,1,1,1,2,,
1946-080,1946-080-01,1946-080-01-01,1946-080-01-01-01-03,4/7/47,1,330 U.S. 709,67 S. Ct. 997,91 L. Ed. 1192,1947 U.S. LEXIS 2438,1946,1301,Vinson,430,"UNITED STATES v. OGILVIE HARDWARE CO., INC.",3/5/47,,27,,240,,1,,,0,77,22,25,,0,4,2,1,1,2,0,0,0,0,120010,12,1,0,4,,6,600,56 Stat. 798,78,87,1,7,2,81,WODouglas,1,1,1,2,,
1946-080,1946-080-01,1946-080-01-01,1946-080-01-01-01-04,4/7/47,1,330 U.S. 709,67 S. Ct. 997,91 L. Ed. 1192,1947 U.S. LEXIS 2438,1946,1301,Vinson,430,"UNITED STATES v. OGILVIE HARDWARE CO., INC.",3/5/47,,27,,240,,1,,,0,77,22,25,,0,4,2,1,1,2,0,0,0,0,120010,12,1,0,4,,6,600,56 Stat. 798,78,87,1,7,2,80,FFrankfurter,2,2,2,1,,
1946-080,1946-080-01,1946-080-01-01,1946-080-01-01-01-05,4/7/47,1,330 U.S. 709,67 S. Ct. 997,91 L. Ed. 1192,1947 U.S. LEXIS 2438,1946,1301,Vinson,430,"UNITED STATES v. OGILVIE HARDWARE CO., INC.",3/5/47,,27,,240,,1,,,0,77,22,25,,0,4,2,1,1,2,0,0,0,0,120010,12,1,0,4,,6,600,56 Stat. 798,78,87,1,7,2,79,SFReed,2,1,2,1,80,
1946-080,1946-080-01,1946-080-01-01,1946-080-01-01-01-06,4/7/47,1,330 U.S. 709,67 S. Ct. 997,91 L. Ed. 1192,1947 U.S. LEXIS 2438,1946,1301,Vinson,430,"UNITED STATES v. OGILVIE HARDWARE CO., INC.",3/5/47,,27,,240,,1,,,0,77,22,25,,0,4,2,1,1,2,0,0,0,0,120010,12,1,0,4,,6,600,56 Stat. 798,78,87,1,7,2,78,HLBlack,1,2,1,2,,
1946-080,1946-080-01,1946-080-01-01,1946-080-01-01-01-07,4/7/47,1,330 U.S. 709,67 S. Ct. 997,91 L. Ed. 1192,1947 U.S. LEXIS 2438,1946,1301,Vinson,430,"UNITED STATES v. OGILVIE HARDWARE CO., INC.",3/5/47,,27,,240,,1,,,0,77,22,25,,0,4,2,1,1,2,0,0,0,0,120010,12,1,0,4,,6,600,56 Stat. 798,78,87,1,7,2,85,WBRutledge,1,1,1,2,,
1946-080,1946-080-01,1946-080-01-01,1946-080-01-01-01-08,4/7/47,1,330 U.S. 709,67 S. Ct. 997,91 L. Ed. 1192,1947 U.S. LEXIS 2438,1946,1301,Vinson,430,"UNITED STATES v. OGILVIE HARDWARE CO., INC.",3/5/47,,27,,240,,1,,,0,77,22,25,,0,4,2,1,1,2,0,0,0,0,120010,12,1,0,4,,6,600,56 Stat. 798,78,87,1,7,2,82,FMurphy,1,1,1,2,,
1946-080,1946-080-01,1946-080-01-01,1946-080-01-01-01-09,4/7/47,1,330 U.S. 709,67 S. Ct. 997,91 L. Ed. 1192,1947 U.S. LEXIS 2438,1946,1301,Vinson,430,"UNITED STATES v. OGILVIE HARDWARE CO., INC.",3/5/47,,27,,240,,1,,,0,77,22,25,,0,4,2,1,1,2,0,0,0,0,120010,12,1,0,4,,6,600,56 Stat. 798,78,87,1,7,2,87,FMVinson,1,1,1,2,,
1946-081,1946-081-01,1946-081-01-01,1946-081-01-01-01-01,4/7/47,1,330 U.S. 724,67 S. Ct. 1004,91 L. Ed. 1204,1947 U.S. LEXIS 2439,1946,1301,Vinson,585,UNITED STATES v. LEM HOY,3/14/47,,27,,100,,2,,,0,51,6,51,6,0,1,,2,1,3,0,1,0,0,10480,1,1,0,4,,6,600,50 U.S.C. ß 1355,78,78,1,9,0,86,HHBurton,1,1,1,2,,
1946-081,1946-081-01,1946-081-01-01,1946-081-01-01-01-02,4/7/47,1,330 U.S. 724,67 S. Ct. 1004,91 L. Ed. 1204,1947 U.S. LEXIS 2439,1946,1301,Vinson,585,UNITED STATES v. LEM HOY,3/14/47,,27,,100,,2,,,0,51,6,51,6,0,1,,2,1,3,0,1,0,0,10480,1,1,0,4,,6,600,50 U.S.C. ß 1355,78,78,1,9,0,84,RHJackson,1,1,1,2,,
1946-081,1946-081-01,1946-081-01-01,1946-081-01-01-01-03,4/7/47,1,330 U.S. 724,67 S. Ct. 1004,91 L. Ed. 1204,1947 U.S. LEXIS 2439,1946,1301,Vinson,585,UNITED STATES v. LEM HOY,3/14/47,,27,,100,,2,,,0,51,6,51,6,0,1,,2,1,3,0,1,0,0,10480,1,1,0,4,,6,600,50 U.S.C. ß 1355,78,78,1,9,0,81,WODouglas,1,1,1,2,,
1946-081,1946-081-01,1946-081-01-01,1946-081-01-01-01-04,4/7/47,1,330 U.S. 724,67 S. Ct. 1004,91 L. Ed. 1204,1947 U.S. LEXIS 2439,1946,1301,Vinson,585,UNITED STATES v. LEM HOY,3/14/47,,27,,100,,2,,,0,51,6,51,6,0,1,,2,1,3,0,1,0,0,10480,1,1,0,4,,6,600,50 U.S.C. ß 1355,78,78,1,9,0,80,FFrankfurter,1,1,1,2,,
1946-081,1946-081-01,1946-081-01-01,1946-081-01-01-01-05,4/7/47,1,330 U.S. 724,67 S. Ct. 1004,91 L. Ed. 1204,1947 U.S. LEXIS 2439,1946,1301,Vinson,585,UNITED STATES v. LEM HOY,3/14/47,,27,,100,,2,,,0,51,6,51,6,0,1,,2,1,3,0,1,0,0,10480,1,1,0,4,,6,600,50 U.S.C. ß 1355,78,78,1,9,0,79,SFReed,1,1,1,2,,
1946-081,1946-081-01,1946-081-01-01,1946-081-01-01-01-06,4/7/47,1,330 U.S. 724,67 S. Ct. 1004,91 L. Ed. 1204,1947 U.S. LEXIS 2439,1946,1301,Vinson,585,UNITED STATES v. LEM HOY,3/14/47,,27,,100,,2,,,0,51,6,51,6,0,1,,2,1,3,0,1,0,0,10480,1,1,0,4,,6,600,50 U.S.C. ß 1355,78,78,1,9,0,78,HLBlack,1,2,1,2,,
1946-081,1946-081-01,1946-081-01-01,1946-081-01-01-01-07,4/7/47,1,330 U.S. 724,67 S. Ct. 1004,91 L. Ed. 1204,1947 U.S. LEXIS 2439,1946,1301,Vinson,585,UNITED STATES v. LEM HOY,3/14/47,,27,,100,,2,,,0,51,6,51,6,0,1,,2,1,3,0,1,0,0,10480,1,1,0,4,,6,600,50 U.S.C. ß 1355,78,78,1,9,0,85,WBRutledge,1,1,1,2,,
1946-081,1946-081-01,1946-081-01-01,1946-081-01-01-01-08,4/7/47,1,330 U.S. 724,67 S. Ct. 1004,91 L. Ed. 1204,1947 U.S. LEXIS 2439,1946,1301,Vinson,585,UNITED STATES v. LEM HOY,3/14/47,,27,,100,,2,,,0,51,6,51,6,0,1,,2,1,3,0,1,0,0,10480,1,1,0,4,,6,600,50 U.S.C. ß 1355,78,78,1,9,0,82,FMurphy,1,1,1,2,,
1946-081,1946-081-01,1946-081-01-01,1946-081-01-01-01-09,4/7/47,1,330 U.S. 724,67 S. Ct. 1004,91 L. Ed. 1204,1947 U.S. LEXIS 2439,1946,1301,Vinson,585,UNITED STATES v. LEM HOY,3/14/47,,27,,100,,2,,,0,51,6,51,6,0,1,,2,1,3,0,1,0,0,10480,1,1,0,4,,6,600,50 U.S.C. ß 1355,78,78,1,9,0,87,FMVinson,1,1,1,2,,
1946-082,1946-082-01,1946-082-01-01,1946-082-01-01-01-01,4/7/47,1,330 U.S. 731,67 S. Ct. 1009,91 L. Ed. 1209,1947 U.S. LEXIS 2868,1946,1301,Vinson,207,"LAND, CHAIRMAN, UNITED STATES MARITIME COMMISSION, ET AL. v. DOLLAR ET AL.",2/11/47,,349,,237,,1,49,,0,55,10,32,,0,10,3,2,1,2,0,0,0,0,90320,9,2,0,4,,4,400,,81,87,1,8,0,86,HHBurton,1,1,2,2,,
1946-082,1946-082-01,1946-082-01-01,1946-082-01-01-01-02,4/7/47,1,330 U.S. 731,67 S. Ct. 1009,91 L. Ed. 1209,1947 U.S. LEXIS 2868,1946,1301,Vinson,207,"LAND, CHAIRMAN, UNITED STATES MARITIME COMMISSION, ET AL. v. DOLLAR ET AL.",2/11/47,,349,,237,,1,49,,0,55,10,32,,0,10,3,2,1,2,0,0,0,0,90320,9,2,0,4,,4,400,,81,87,1,8,0,84,RHJackson,1,1,2,2,,
