,issue,issueArea,decisionDirection,splitVote,majVotes,minVotes,justice1Code,justice2Code,justice3Code,justice4Code,justice5Code,justice6Code,justice7Code,justice8Code,justice9Code,justice1Direction,justice2Direction,justice3Direction,justice4Direction,justice5Direction,justice6Direction,justice7Direction,justice8Direction,justice9Direction
2796,20200.0,2.0,2.0,1,6,3,91.0,92.0,94.0,95.0,97.0,98.0,91.0,78.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
2797,20200.0,2.0,2.0,1,6,3,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0
2798,120010.0,12.0,2.0,1,8,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2799,70020.0,7.0,1.0,1,5,2,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,,2.0,2.0,2.0,2.0,1.0,2.0,
2800,10270.0,1.0,2.0,1,6,2,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0
2801,10580.0,1.0,2.0,1,7,2,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0
2802,10080.0,1.0,2.0,1,7,2,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0
2803,10580.0,1.0,1.0,1,7,2,94.0,98.0,92.0,95.0,90.0,97.0,90.0,78.0,81.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
2804,120030.0,12.0,2.0,1,6,3,91.0,92.0,94.0,95.0,97.0,98.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
2805,10020.0,1.0,2.0,1,8,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,,2.0,2.0,2.0,2.0,1.0,1.0,2.0
2806,80010.0,8.0,2.0,1,8,0,94.0,98.0,92.0,95.0,90.0,97.0,90.0,78.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2807,80010.0,8.0,1.0,1,5,3,91.0,92.0,94.0,95.0,97.0,98.0,91.0,78.0,81.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
2808,30010.0,3.0,2.0,1,6,3,94.0,98.0,92.0,95.0,90.0,97.0,90.0,78.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
2809,20170.0,2.0,2.0,1,7,2,91.0,92.0,94.0,95.0,97.0,98.0,90.0,78.0,81.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0
2810,10010.0,1.0,2.0,1,7,2,91.0,92.0,94.0,95.0,97.0,98.0,91.0,78.0,81.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0
2811,90330.0,9.0,2.0,1,9,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2812,20090.0,2.0,2.0,1,7,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2813,30150.0,3.0,1.0,1,8,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
2814,30150.0,3.0,1.0,1,7,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2815,20160.0,2.0,1.0,1,9,0,94.0,98.0,92.0,95.0,90.0,97.0,90.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,,,
2816,20160.0,2.0,1.0,1,6,2,91.0,92.0,94.0,95.0,97.0,98.0,91.0,78.0,81.0,,,,,,,1.0,1.0,2.0
2817,70060.0,7.0,1.0,1,8,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0
2818,20050.0,2.0,2.0,1,9,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2819,20050.0,2.0,2.0,1,9,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0
2820,20050.0,2.0,2.0,1,9,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
2821,30190.0,3.0,2.0,1,8,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0
2822,10020.0,1.0,2.0,1,9,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
2823,90120.0,9.0,2.0,1,4,4,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2824,80030.0,8.0,1.0,1,6,2,94.0,98.0,92.0,95.0,90.0,97.0,90.0,78.0,81.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
2825,70060.0,7.0,1.0,1,8,0,91.0,92.0,94.0,95.0,97.0,98.0,90.0,78.0,81.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0
2826,10250.0,1.0,2.0,1,6,3,91.0,92.0,94.0,95.0,97.0,98.0,91.0,78.0,81.0,1.0,1.0,1.0,1.0,,,1.0,2.0,2.0
2827,10250.0,1.0,2.0,1,7,2,94.0,98.0,92.0,95.0,90.0,97.0,90.0,78.0,81.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
2828,30030.0,3.0,2.0,1,8,1,91.0,92.0,94.0,95.0,97.0,98.0,91.0,78.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
2829,10050.0,1.0,2.0,1,8,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
2830,90090.0,9.0,1.0,1,9,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
2831,40010.0,4.0,2.0,1,5,4,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
2832,30030.0,3.0,2.0,1,8,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,1.0
2833,90390.0,9.0,1.0,1,6,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0
2834,20170.0,2.0,1.0,1,6,3,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
2835,10050.0,1.0,1.0,1,8,1,94.0,98.0,92.0,95.0,90.0,97.0,90.0,78.0,81.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0
2836,10050.0,1.0,2.0,1,8,1,91.0,92.0,94.0,95.0,97.0,98.0,91.0,78.0,81.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
2837,90300.0,9.0,2.0,1,8,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2838,80010.0,8.0,2.0,1,7,2,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
2839,80330.0,8.0,2.0,1,7,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
2840,70040.0,7.0,2.0,1,6,2,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0
2841,20110.0,2.0,1.0,1,8,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,,2.0,1.0,2.0,2.0,1.0,2.0,2.0
2842,10010.0,1.0,2.0,1,6,3,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0
2843,30180.0,3.0,1.0,1,6,3,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,,2.0,1.0,2.0,2.0,1.0,2.0,2.0
2844,10110.0,1.0,2.0,1,9,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,,2.0,1.0,2.0,2.0,,,
2845,10110.0,1.0,2.0,1,9,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,,,,,,,1.0,1.0,2.0
2846,10110.0,1.0,1.0,1,7,2,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,,2.0,1.0,2.0,2.0,2.0,2.0,2.0
2847,10040.0,1.0,2.0,1,7,2,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
2848,10270.0,1.0,2.0,1,6,2,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,1.0,2.0,2.0,2.0,,2.0,1.0,2.0
2849,10270.0,1.0,2.0,1,7,2,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0
2850,10270.0,1.0,2.0,1,6,2,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,1.0,2.0,2.0,,2.0,
2851,10270.0,1.0,2.0,1,6,2,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,,2.0,2.0,2.0,1.0,1.0,2.0,2.0
2852,10270.0,1.0,3.0,1,6,3,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
2853,10270.0,1.0,2.0,1,5,3,94.0,98.0,92.0,95.0,90.0,97.0,90.0,78.0,81.0,1.0,,2.0,2.0,2.0,2.0,1.0,1.0,2.0
2854,20190.0,2.0,2.0,1,9,0,91.0,92.0,94.0,95.0,97.0,98.0,90.0,78.0,81.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0
2855,100060.0,10.0,2.0,1,5,3,91.0,92.0,94.0,95.0,97.0,98.0,90.0,78.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
2856,10050.0,1.0,2.0,1,6,3,91.0,92.0,94.0,95.0,97.0,98.0,91.0,78.0,81.0,,1.0,,1.0,1.0,1.0,1.0,2.0,2.0
2857,10050.0,1.0,2.0,1,6,3,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
2858,80190.0,8.0,2.0,1,5,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
2859,20040.0,2.0,2.0,1,7,2,94.0,98.0,92.0,95.0,90.0,97.0,90.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0
2860,80010.0,8.0,2.0,1,7,1,91.0,92.0,94.0,95.0,97.0,98.0,91.0,78.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2861,10140.0,1.0,1.0,1,5,4,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0
2862,80220.0,8.0,1.0,1,8,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
2863,10040.0,1.0,1.0,1,5,2,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0
2864,30190.0,3.0,2.0,1,8,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0
2865,10130.0,1.0,2.0,1,7,2,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0
2866,20400.0,2.0,2.0,1,9,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0
2867,10050.0,1.0,1.0,1,7,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0
2868,10050.0,1.0,1.0,1,5,4,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0
2869,30190.0,3.0,2.0,1,8,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
2870,10250.0,1.0,2.0,1,6,3,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2871,20040.0,2.0,2.0,1,7,2,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2872,10270.0,1.0,2.0,1,6,3,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0
2873,10250.0,1.0,2.0,1,6,3,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,,2.0,2.0,2.0,,2.0,2.0,2.0
2874,10270.0,1.0,2.0,1,6,3,94.0,98.0,92.0,95.0,90.0,97.0,90.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2875,10270.0,1.0,2.0,1,6,3,91.0,92.0,94.0,95.0,97.0,98.0,91.0,78.0,81.0,,2.0,2.0,2.0,2.0,,1.0,2.0,2.0
2876,10010.0,1.0,2.0,1,6,3,94.0,98.0,92.0,95.0,90.0,97.0,90.0,78.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
2877,10040.0,1.0,2.0,1,9,0,91.0,92.0,94.0,95.0,97.0,98.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
2878,10040.0,1.0,2.0,1,9,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
2879,20030.0,2.0,2.0,1,6,3,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0
2880,90120.0,9.0,2.0,1,7,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
2881,10580.0,1.0,2.0,1,9,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0
2882,80020.0,8.0,2.0,1,7,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0
2883,10040.0,1.0,1.0,1,7,2,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0
2884,90330.0,9.0,2.0,1,9,0,94.0,98.0,92.0,95.0,90.0,97.0,90.0,78.0,81.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
2885,80220.0,8.0,1.0,1,9,0,91.0,92.0,94.0,95.0,97.0,98.0,91.0,78.0,81.0,1.0,2.0,,,2.0,2.0,2.0,2.0,2.0
2886,30170.0,3.0,2.0,1,9,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
2887,80100.0,8.0,1.0,1,8,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,,1.0,1.0,1.0,1.0,,2.0,2.0
2888,10020.0,1.0,2.0,1,8,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0
2889,100100.0,10.0,1.0,1,7,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
2890,80160.0,8.0,2.0,1,6,3,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2891,80040.0,8.0,2.0,1,7,2,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
2892,10050.0,1.0,2.0,1,5,2,94.0,98.0,92.0,95.0,90.0,97.0,90.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0
2893,30010.0,3.0,2.0,1,9,0,91.0,92.0,94.0,95.0,97.0,98.0,91.0,78.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
2894,90120.0,9.0,1.0,1,6,2,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
2895,80010.0,8.0,2.0,1,6,2,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0
2896,90150.0,9.0,1.0,1,9,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2897,80010.0,8.0,2.0,1,8,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2898,20230.0,2.0,2.0,1,6,3,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
2899,10220.0,1.0,2.0,1,8,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
2900,30130.0,3.0,1.0,1,8,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
2901,40020.0,4.0,2.0,1,9,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
2902,10540.0,1.0,1.0,1,8,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2903,120010.0,12.0,2.0,1,6,3,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
2904,10040.0,1.0,2.0,1,9,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2905,90010.0,9.0,2.0,1,9,0,94.0,98.0,92.0,95.0,90.0,97.0,90.0,78.0,81.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,
2906,80010.0,8.0,2.0,1,6,3,91.0,92.0,94.0,95.0,97.0,98.0,91.0,78.0,81.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
2907,20240.0,2.0,1.0,1,9,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0
2908,70190.0,7.0,2.0,1,8,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
2909,20370.0,2.0,2.0,1,7,2,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
2910,10590.0,1.0,2.0,1,9,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
2911,20040.0,2.0,2.0,1,8,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0
2912,90090.0,9.0,1.0,1,5,4,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2913,20050.0,2.0,1.0,1,7,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
2914,10050.0,1.0,2.0,1,5,3,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
2915,30160.0,3.0,2.0,1,9,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,,2.0,2.0,,2.0,2.0,1.0,1.0
2916,80120.0,8.0,2.0,1,8,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,,2.0,2.0,,2.0,,,
2917,10120.0,1.0,1.0,1,6,3,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,,,,,,,1.0,1.0,2.0
2918,20330.0,2.0,2.0,1,7,2,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2919,30150.0,3.0,2.0,1,7,2,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2920,80100.0,8.0,2.0,1,9,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
2921,20020.0,2.0,2.0,1,7,2,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2922,100040.0,10.0,2.0,1,6,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0
2923,100040.0,10.0,2.0,1,5,2,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,,2.0,2.0,2.0,2.0,1.0,1.0,2.0
2924,100010.0,10.0,3.0,1,8,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,,2.0,2.0,2.0,1.0,1.0,1.0,2.0
2925,90180.0,9.0,1.0,1,8,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0
2926,90020.0,9.0,1.0,1,9,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,2.0
2927,90260.0,9.0,1.0,1,9,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
2928,30150.0,3.0,2.0,1,9,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0
2929,80010.0,8.0,2.0,1,7,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
2930,30150.0,3.0,2.0,1,8,0,94.0,98.0,92.0,95.0,90.0,97.0,90.0,78.0,81.0,1.0,,1.0,1.0,1.0,1.0,,,
2931,10050.0,1.0,2.0,1,5,3,91.0,92.0,94.0,95.0,97.0,98.0,91.0,78.0,81.0,,,,,,,2.0,2.0,2.0
2932,10020.0,1.0,2.0,1,5,3,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,2.0,2.0,1.0,2.0,,1.0,1.0,2.0
2933,10040.0,1.0,1.0,1,5,3,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,2.0
2934,10040.0,1.0,1.0,1,6,3,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0
2935,10160.0,1.0,2.0,1,5,4,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,,1.0,1.0,1.0,,2.0,,2.0
2936,10050.0,1.0,2.0,1,8,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
2937,10050.0,1.0,1.0,1,8,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
2938,20230.0,2.0,1.0,1,4,4,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,2.0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0
2939,10100.0,1.0,2.0,1,6,2,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2940,90110.0,9.0,1.0,1,7,2,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
2941,20020.0,2.0,2.0,1,6,2,94.0,98.0,92.0,95.0,90.0,97.0,90.0,78.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
2942,70150.0,7.0,1.0,1,4,3,91.0,92.0,94.0,95.0,97.0,98.0,91.0,78.0,81.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0
2943,90420.0,9.0,1.0,1,6,2,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
2944,80070.0,8.0,2.0,1,9,0,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0
2945,70060.0,7.0,2.0,1,7,1,94.0,98.0,92.0,95.0,90.0,97.0,91.0,78.0,81.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0
